#source_id ra dec parallax radius_val lum_val distance x y z
5264749303461634816 92.56229319143102 -74.75395865619828 97.89834825925773 0.9872432 0.89905304 33.31582028845365 -0.39165993402488103 8.752120796861222 -32.143286477050985
526537396786294784 17.714235220082298 67.78019747045329 16.650838730423555 2.4649596 7.3060727 195.87984905424125 70.56191873284145 22.5384991112702 181.33379979491824
5265522878608227456 103.20657747173658 -72.2000896528722 18.808686944730574 0.6271931 0.108613715 173.40730837436988 -12.110699518842416 51.607581468756536 -165.1062781657735
5265670762922792960 100.94279346711467 -71.97623684349132 17.989765731985646 0.85814196 0.6027016 181.30107004911397 -10.648754271555374 55.07662714986996 -172.40431309921445
5266148569447305600 91.6243532065586 -72.51430571876942 21.297692431005384 0.91250736 0.50970703 153.14165080127006 -1.3043397350856523 45.99562366254548 -146.06528167873125
5266270443442455040 94.61742495706369 -72.04452633991023 25.46948091405376 0.8570857 0.28490368 128.0577247784499 -3.1780085022154023 39.34922831869285 -121.8208494803597
5266348577487273344 93.77485356458848 -71.70252732912877 30.712430264981904 1.3220539 2.0249624 106.19686390824928 -2.1950085723799644 33.26823289960875 -100.82747899779994
5266722205277801984 99.45874144515474 -70.93132697286609 25.63838678696002 0.76686364 0.46469194 127.21407958478684 -6.830022809062275 40.99593622142347 -120.23354792386836
5266886444825642752 102.40666821532744 -69.98577755453059 16.326414762735368 0.931713 0.5172381 199.77219889000474 -14.689808446901116 66.77602376332504 -187.70749486235442
5267086521581474816 106.40479319887332 -71.27111876955536 16.948299734059127 1.3903239 2.484427 192.4419457007522 -17.451194323065792 59.27576309771285 -182.25186471192464
5267405895348357120 107.18724465910097 -70.49846299699564 24.759717282181263 11.985816 63.79092 131.72863566940313 -12.994483970545717 42.01150172099871 -124.17169792190208
5267405964069463680 107.17668590620774 -70.49662804935843 23.204490520596863 2.235717 7.9745097 140.55743970102844 -13.858400780235357 44.8338328527292 -132.49251305208216
526840690197536896 14.231194705376824 68.77551426117678 16.758456761823147 2.0620923 7.9646983 194.62196450999795 68.29539372719387 17.320961080894453 181.4205957784634
5268042581301945344 112.62975864561217 -68.58464065113309 26.83682107555712 0.7435486 0.13111812 121.53316400475244 -17.074365899085844 40.95855549718363 -113.14226758260732
5268311755492157952 107.17572826541158 -69.3903634485091 16.455027581065185 0.66157246 0.109674394 198.21077546505995 -20.603317579318144 66.65851523795446 -185.52535449759304
5268733998020031872 109.70183645951568 -68.63350686552482 17.864355270275386 0.6589471 0.10152658 182.5738308378146 -22.424751871785116 62.623578341582714 -170.02535589134777
5268950777906623104 108.89393188623015 -68.30629891323454 19.95330114655057 0.6916137 0.17987698 163.4598582553706 -19.5657018838067 57.16649448372361 -151.88252196715146
5269197343387026816 111.81799622766377 -66.84750511255429 16.867486674832392 0.98087275 0.27683604 193.36394567949398 -28.25607045591735 70.58091445108337 -177.7907322848449
5269364091200363392 123.46717829994668 -71.266986224465 17.181340720057605 0.6761542 0.11361376 189.83173841225963 -33.620326992032055 50.85804901362577 -179.77547489047845
5269653262758013056 121.01866397488544 -70.56682176259281 20.290286731488838 0.57658064 0.095452115 160.74508065379894 -27.55971195766192 45.83323781271833 -151.5874583955079
5270480576538756352 120.38578266188907 -70.02342908690467 18.275933601699364 1.2907145 2.0781384 178.46222514392412 -30.839371305246512 52.59433267083407 -167.7245812387899
5270707831848146944 116.08607777444577 -69.51061056879992 20.153961377739215 0.9835619 0.68978244 161.83239195567754 -24.90879571261137 50.87646542858277 -151.59439385326115
5270707831848147200 116.08994947173969 -69.51168368361178 20.11540970962593 0.7094198 0.08372217 162.14254764003672 -24.95872741569145 50.96973001857167 -151.88599113422117
5270771431723661312 119.93551252520626 -69.05131206740151 21.088366675960867 0.62743634 0.21686307 154.66175390718212 -27.594325266507315 47.919247795311776 -144.43876566027373
5271009441631630208 122.85389683495528 -68.50079613165188 21.500304219434415 0.65629363 0.12482591 151.6984943028717 -30.160605943773604 46.7035573662057 -141.14371665860418
5271611183731282304 130.3846459404191 -68.42713551645909 32.25115641441017 0.6155292 0.083327115 101.13013422627468 -24.092068126427304 28.323458775650792 -94.0460418359004
5271529648072052096 129.3896203295466 -68.53061343306302 22.590198991357646 0.5950596 0.09430665 144.37959481408993 -33.533994071705145 40.84003468307407 -134.36156521626611
5271558647690907776 127.82620727150808 -68.58969152934043 26.74043508658077 0.75156695 0.14578173 121.97123070666265 -27.305715459398634 35.169088000652174 -113.55401477953419
5271900905044693120 129.26996053764768 -67.49389934906257 22.149315975383786 0.6776846 0.12711152 147.25347639478812 -35.67824181820021 43.636950986716556 -136.0384720573388
5272035285982584832 132.4785214359432 -67.70101277229031 23.892680974523493 0.5854695 0.08653653 136.50890750266367 -34.979169080513856 38.201805661274825 -126.30028346059166
5272144584309859840 132.64608039432983 -66.79255712758216 18.81331010035383 3.2110057 17.03531 173.36469551312706 -46.28210296929889 50.25023637667228 -159.33674510039117
5272187804562841216 133.4782248348649 -66.80047465309725 16.39604569143317 1.4085289 1.8079592 198.923803856318 -53.919859842110476 56.862941704313876 -182.83854712834992
5272504124612802176 132.8412897439951 -65.71612720360312 17.63537103603851 0.57388127 0.17670408 184.94443754411276 -51.71840320106843 55.770122928437374 -168.5803818283341
5272537590997530112 131.12416205488034 -65.82498517929655 16.97594753094035 1.8179258 10.650043 192.1285260335163 -51.74825721723374 59.269666664088575 -175.27862107033587
5273030069127658240 126.43377319963412 -66.13754276049549 29.830916487534708 11.478177 49.763954 109.33501753138466 -26.268286450892774 35.58550190098961 -99.98897559219566
5274724274807870336 120.62827193539466 -66.02150239695284 57.882255314414934 0.8168209 0.40910858 56.34824972567411 -11.666558043605255 19.704874649980116 -51.4852851365387
5275154016353718912 113.68452430941113 -66.64250873341142 23.051050320684386 0.86912936 0.5492529 141.4930656853923 -22.534316018307663 51.37230114623361 -129.89757085326298
5275635052687699456 119.61449076780154 -65.00547034633739 27.31899450325497 0.97867507 0.64499277 119.38813402350057 -24.928125564583226 43.855607411437255 -108.20721232904762
527630414422930944 10.395005994399241 65.86795611083436 20.956038196628793 1.6029401 3.1633236 155.63837718460394 62.58696876811921 11.48121942989342 142.03646501331323
5276443915292874240 124.98851719740018 -64.24078485797081 17.79678957895009 0.82043153 0.4246032 183.2669742299832 -45.67000142424495 65.25135052854716 -165.05543331718425
5277164576445070976 121.32264117494967 -64.47203733795855 16.494414058145118 0.6587994 0.1530932 197.73747437431913 -44.29973082739069 72.79543983694055 -178.4333672817436
5277280231324369280 124.85266371503666 -63.47046287363718 16.79207521516951 0.64519036 0.16312063 194.23232300647808 -49.57807796058676 71.19378252597804 -173.78047881125934
5277859261636236928 127.28046670147748 -61.873337768999406 17.146514133082995 1.0649521 1.1695042 190.21730900095437 -54.316285503779426 71.35076500253264 -167.75408819516096
5277955709421426304 123.90759805250016 -62.421271523126194 16.73998215101803 0.7023093 0.23863673 194.8367535710622 -50.32020229893809 74.86291410406379 -172.698528871998
5278583771081910912 91.68518964370374 -70.82709724733274 20.398710215422717 0.6879188 0.13549268 159.89068635701932 -1.54424523061225 52.48858465981243 -151.02183739710014
5279965341799657728 97.98571489649078 -68.71180035558349 35.55294277137405 0.71694314 0.37583697 91.73822257458737 -4.627134146720229 32.9834370961859 -85.47855864516397
5280405112089712128 98.95176737070169 -67.3813715823246 29.20379938709939 0.545368 0.069391616 111.68285790179263 -6.683570258454449 42.42954257655075 -103.0927958416929
5281038465146828928 108.07573154313243 -67.78362089771043 21.106568136433786 1.6664308 2.3652413 154.52837979433642 -18.12868438879479 55.544438178977174 -143.0565844397801
5281128556380325888 107.8332349117318 -67.12561488226272 36.1330941751284 0.5131504 0.06281088 90.2652776242706 -10.745370074665978 33.40133094497552 -83.16675091434882
5282076537263428992 105.27155344310047 -65.70621437139754 17.677136942655338 1.4091356 3.0428567 184.50746790741047 -19.994046229460924 73.22874955971967 -168.16894501333516
5281972087954239488 101.506321210273 -66.40861306655792 24.512611166255468 0.6417376 0.1005068 133.05656239641294 -10.62224625845992 52.18054056952346 -121.93608107138543
5282665634977550336 108.78585391905597 -64.22931815149059 17.580551057066675 0.6541601 0.194349 185.52113449429459 -25.97480458131897 76.3622820667149 -167.06945486406514
5282668078817621376 109.15541484675934 -64.12473301584723 19.58858021666822 1.2651026 2.1861732 166.50332699286523 -23.843454615333247 68.64101184767196 -149.81074415484127
53112944270520832 61.33520829695847 22.00834244995069 59.18953877069614 1.0087265 1.068526 55.103720097860126 24.506247807843522 44.82695066824031 20.649655706355702
52898264623866496 63.512608983565244 23.08040860370752 16.471231698654346 0.6392979 0.13029057 198.01577907548588 81.24606889445032 163.04424978849482 77.62665562148591
528378632083865856 2.2404058061254055 66.45667824000616 27.472499083997736 0.8790837 0.47521707 118.7210441674629 47.38596324936718 1.8538525774569408 108.83850442634426
5284372871600649600 93.48312361563372 -65.52241230669136 21.507037498294483 0.92711425 0.60919046 151.6510015570728 -3.8174907797803637 62.71858872090882 -138.02112760830158
5284354248618880512 93.5227943339571 -65.74897285921254 17.026167498262666 0.76225257 0.46386325 191.56182843113027 -4.834614918142118 78.53251203035546 -174.6573936730797
5284358990266469760 92.93610628619513 -65.82583862721194 17.029738183406568 0.64725584 0.18119784 191.52166298832952 -4.01738279983489 78.3273956552773 -174.7261489277335
5285352811334216832 101.32117798325866 -64.8865345316083 16.402442123867683 0.5233937 0.076547235 198.84622987913986 -16.56702632845349 82.75067215865221 -180.0491128361129
5285775539195330560 108.27697402068124 -63.34246906129191 50.96620142969994 0.7663972 0.16092078 63.9946412651668 -9.004277461808677 27.263167856393814 -57.1922789936041
5287069595661311104 105.42947911402538 -61.60375916370356 23.582590450243277 0.5491693 0.08966905 138.3038807387775 -17.498963859825242 63.40215487091336 -121.66312690771696
528767648749309952 5.2395325744841905 67.66781138467671 31.780589271822898 0.6995445 0.29663345 102.62754253061085 38.833051004998794 3.5611018868744178 94.93010686218993
528767648745379200 5.238298295457867 67.66779317285169 31.76717398099377 0.8233161 0.4006575 102.67088218464966 38.84955701691346 3.5617715929646905 94.97018348557273
5287961677550103424 118.4209646222781 -63.64668923995188 28.444461448127715 0.8753515 0.70747554 114.66428299547094 -24.225683915854212 44.7653072710662 -102.74765836067311
528898838523503360 2.517138876842123 67.46945834065957 25.0350281628318 0.66543305 0.23353434 130.28001230628345 49.871988502564285 2.192404876126603 120.33644389869845
528913132171021568 1.961076103608225 67.60665318474487 37.23935630608106 0.51506615 0.046118684 87.58378502394461 33.3466404590685 1.1418092084860194 80.97911607905816
5289365788257699968 116.59645300440721 -61.42891908640575 20.128588985549605 1.7468029 2.5148206 162.036384144133 -34.694210667913865 69.29345196406919 -142.30431844304192
5289757523635492096 122.25135332426372 -61.30366704708608 55.339836627090534 1.5011393 3.602876 58.93699685309958 -15.101654419186527 23.933420997910105 -51.698172029604
5289844110176207104 119.12005172077124 -61.94493748445676 17.6020368622239 0.71892446 0.2531001 185.29467939824562 -42.40969093936879 76.13246422627172 -163.5218157267137
5290399363549540096 122.02433104563856 -60.57662049433478 27.13824487972067 0.7429669 0.18320605 120.18329820507722 -31.308303593894728 50.05644598651904 -104.68126627396965
5291028181119851776 119.44997486946457 -60.30255880424269 61.73086241154417 1.0709565 1.3205429 52.83522130952671 -12.869595337835964 22.79334404494116 -45.8955073391281
5291028284195365632 119.48320324799334 -60.29903227231055 61.859799587971764 0.50173306 0.06378823 52.72509446952798 -12.857347201953926 22.74083679059923 -45.79823743128535
5291158572028136832 119.94806423570829 -59.212369580618436 18.504044903943182 0.8905488 0.5595422 176.26220613239246 -45.03971545311707 78.17463737889464 -151.42164776952663
5291270417276111360 121.41664957370776 -59.42363727336238 26.50451621754198 0.6980987 0.15240099 123.05690661817167 -32.62935203298992 53.42054653594288 -105.94608468528604
5291818283302337920 109.76640778531008 -62.78861658876576 17.42892095201049 0.642762 0.12868689 187.13515232081227 -28.93932494673562 80.53017740806018 -166.4240704717536
5291985134192232576 112.96765711982502 -61.69214535341712 20.831848673373095 0.8836972 0.6433341 156.5662187874259 -28.971286523567713 68.35933587424405 -137.84283304326615
529221888785710208 11.20282919849861 67.15793260272517 22.075434576428556 1.4015601 2.9299517 147.7462998904888 56.261132213460186 11.14289121897851 136.15979622734392
5292834403845151488 115.64980396553597 -59.29674513435417 30.38421965436036 1.0792843 1.2341579 107.3440033755753 -23.725128692535055 49.40790223965858 -92.29687169939461
5293138624968708480 108.59274760975282 -61.06970713194084 16.832170639989787 1.5621411 3.9314387 193.7696478309858 -29.886448169295544 88.84298231841152 -169.5889180611124
5293984115052147968 117.30319424269845 -60.28299575029682 29.61498203371975 1.651862 4.5359473 110.13222204316212 -25.042380249024742 48.51208680006938 -95.64812051436323
5294105439288288256 117.36361234757896 -59.381782728713915 29.937074520195708 1.0213406 0.9925181 108.94731129929251 -25.504507248798227 49.27975752082032 -93.75789165734318
5294109218859513472 117.19757178661222 -59.35363759897823 19.717016424344425 0.55290043 0.0730125 165.41872801378082 -38.53939598240724 74.99737209423134 -142.31466795087505
5294069567720884480 116.57022119974287 -59.80883962955248 29.580906880072888 0.8547571 0.5336339 110.25908672661502 -24.801492663923884 49.59179766756544 -95.30270600317597
5294069567720883968 116.56124218670055 -59.8134168877518 29.073400592962507 0.93516874 0.6203835 112.1837731610719 -25.223056764076055 50.45449871438221 -96.97081998009214
5294227588157306624 118.55445819419697 -58.575168559945 16.79224382245779 1.2602332 2.1601205 194.23037276173267 -48.40535349058329 88.9498508914555 -165.74161662962362
5295036863076827776 121.6400249918933 -56.2713526711451 17.430170459791878 0.8040648 0.48980096 187.12173725814634 -54.50461160670546 88.45746254282601 -155.62477048527163
5295456945236544896 116.21417208562569 -57.183058945044735 17.450063357440456 0.62557834 0.10217445 186.90842034972874 -44.74537824151442 90.8778655805873 -157.07903192715253
5296896205962076416 136.998040705315 -64.03392199767659 16.485016773393546 0.85969865 0.5461012 197.85019463286028 -63.35260515690233 59.08131047931055 -177.87789544556017
5296896240321814144 136.9918648462921 -64.03510636222808 16.57966898513213 0.8192868 0.40696645 196.72068121907 -62.98192363867863 58.74831492339338 -176.86418294196372
5297527909751086336 133.71181792508344 -63.70244065522845 20.406031928593166 0.7817239 0.39792073 159.8333173521962 -48.93293296622021 51.18424877174192 -143.29141664734735
5297621093363316736 134.02284785355113 -63.02752389927468 18.51418050887651 0.8170613 0.3303545 176.1657112275719 -55.527610773738466 57.45465619442764 -157.003199762478
5298046776162566528 134.62522573943798 -62.37626312964747 19.616671138991524 0.6877736 0.23626705 166.26489550813534 -54.15377459921485 54.866893845841595 -147.31262041895033
5298126490756239360 136.77582897228103 -61.76393873087389 25.457051400730574 0.8932872 0.48468354 128.12024950573334 -44.168469872281996 41.51203235557556 -112.87469057438133
5298578699275334656 138.68509797957879 -62.70062539114387 19.547248686750827 0.574506 0.08393368 166.8553886743445 -57.478499771047744 50.52258954138326 -148.2714090435818
529930798906599040 11.66247475841327 69.32547613109263 24.10232674496553 1.5218579 3.8697872 135.32153188584383 46.79014185158689 9.65781795780411 126.60697520173895
5299379143746180736 141.227843629443 -60.44583539564997 21.05350289540678 0.51417047 0.06407813 154.91786774605814 -59.57453161749135 47.8515054255492 -134.76147208327134
5300239064919282816 139.9331830714227 -59.47808145266218 28.871993083493123 0.84906065 0.43746024 112.96635350770435 -43.90645769421786 36.92923176046842 -97.31316375062059
5300393683747349376 139.83338468160778 -58.929373319726444 18.18574573505922 1.6090959 3.765937 179.34726596633888 -70.73183515257526 59.702424239735706 -153.61663271094127
530133899319032320 7.807509046049917 69.78494690381434 24.46091447418962 1.1125267 1.5735266 133.33776955000508 45.64706130218972 6.258964359961503 125.12446582577337
5300714225746375424 139.53631341188026 -57.76685185368876 42.78023871710213 0.63664937 0.13341846 76.23996207010444 -30.937715708122106 26.389412699290776 -64.49021988333493
5300883275641361408 131.1047524061483 -62.525154311526734 19.044090347666888 1.1623865 1.3325129 171.26382607933056 -51.94687361526002 59.537849521258366 -151.94757292999248
5301329230678989568 132.86376759351037 -61.362297280892676 17.650581778868727 1.7939392 3.7301595 184.78505796599993 -60.244856583890034 64.91345890294413 -162.17989319252945
5301532910913824384 132.89701159363784 -60.49046264270073 32.252993283700626 0.5795547 0.08890686 101.12437467285072 -33.905262495483235 36.49022441805094 -88.00588531460694
530297726550994944 7.149295655138374 70.84831565173809 17.60232416524068 0.7561638 0.2500914 185.29165504078668 60.316046409970646 7.565465695600544 175.03638393783405
5302967365577746176 131.10072576317475 -57.76877764401106 20.502000061555663 1.0327907 1.1632837 159.0851510754701 -55.776501145507666 63.936168788832944 -134.5705522515093
5303126622966501376 134.8492871777654 -59.082497378600664 38.180819314848605 1.6704924 4.8343763 85.42414321301507 -30.954027941815554 31.117302917904475 -73.28605499663892
5303171359346361984 136.5742097433548 -59.06697277626606 20.416361039209725 0.9135701 0.8137932 159.75245396954088 -59.63980286281769 56.44943169979249 -137.0306612570522
5303830374818776576 137.91076363008406 -56.795488322664134 20.351216591655483 0.6320472 0.123586625 160.26382317011968 -65.13066252818508 58.82784833653496 -134.09613743817044
5305399966347135104 144.50035404706563 -59.398857090706436 18.967369950828367 1.6566356 2.4877074 171.9565646474585 -71.26470206462596 50.831953554312825 -148.00849591441653
5306416671004618240 141.880639167129 -58.09458191904597 18.803646945990376 1.6869608 3.1962097 173.4537872631864 -72.1220128915824 56.59024637963307 -147.24868619821902
5307407227900642944 143.04138160930552 -55.11645257626897 19.926677816852436 0.7144648 0.20781274 163.67825119265504 -74.80036728530631 56.28146424888258 -134.26791034893972
5307769615746566144 147.36730691577526 -55.33653771395466 47.59117778476394 0.5441587 0.06922691 68.53294936075424 -32.825513939534105 21.01919249609399 -56.36882409187994
5307856825080347392 145.66899182517184 -55.8317476195501 22.88591242954011 1.0613118 1.2582614 142.5140372787584 -66.09603077500734 45.140090770826106 -117.91495979086878
5307856820759450880 145.6676321554948 -55.83135373415941 22.88306729902038 0.9785666 0.986283 142.5317565395399 -66.10384683719106 45.14772912016222 -117.92907025353978
5308184548267955968 147.92209389662088 -54.660145895609304 22.46117228201191 1.2120819 1.9066434 145.20897378779787 -71.16911631784477 44.6060689748955 -118.45210661549805
5309386791195469824 147.1931538924807 -52.61469779909177 38.02802049306669 0.9192595 0.47569582 85.76738244202144 -43.769602152480246 28.214986303540687 -68.14822350040076
531152287604812672 3.2986635497187846 70.3985574233782 31.446142055457067 0.60685337 0.08435495 103.71904354403556 34.73752598279359 2.0021401843652553 97.708421934685
5311011770618920832 137.79155424149445 -55.03122653267592 24.488172414016553 0.7477777 0.28419822 133.18935043413137 -56.541611902701405 51.28399214709373 -109.14394780273881
5312052698887995392 142.67768335239228 -53.52147943108732 18.324104530210697 1.2616148 1.3102261 177.9930785575134 -84.15257109814266 64.15889431504903 -143.1206381771111
5312081389271039360 141.9888113068799 -53.51736479204437 17.334376547965384 1.7835753 5.402013 188.1558167446584 -88.14408678475107 68.8934318114325 -151.2842569237634
5312285623555089152 141.40505193278656 -53.25696417516546 20.98414624370566 0.7052953 0.2447808 155.42990118648302 -72.67276022142947 58.00341182952252 -124.55010365621258
5312285623555090048 141.40109738428131 -53.2521539041282 20.71815284832072 1.5619094 3.3400555 157.42541340533845 -73.61000322410705 58.759785303005785 -126.14125353084664
5312637054953725056 143.33342056261364 -52.14075030383414 16.62478498799473 0.98104316 0.61562955 196.18682464147088 -96.5793745315955 71.90045181998427 -154.89357509616457
5313629054951874176 139.72453384219543 -50.43772288499942 23.611622436796164 0.61559457 0.08921392 138.13382735017328 -67.12370724888027 56.875647683657455 -106.49189116612855
5314177883049800192 141.24927406237708 -49.225587522182266 20.758943686330788 0.76137936 0.24858192 157.11607615610677 -80.02294268303224 64.22686858146382 -118.98192880962661
5314457640039991680 128.00180460403553 -58.65742331174686 33.71703440474177 0.57178795 0.07148824 96.73341190063834 -30.979033737715422 39.648780904356165 -82.61735059546761
53164002838682368 61.17423586807315 22.08167769381926 18.59700810626378 12.316787 65.56514 175.38110208401378 78.35705085135027 142.37925327135423 65.9306589378093
5315346045440259712 128.96701469282388 -56.37244121199028 17.873036661038597 1.4478886 3.7719913 182.4851500613635 -63.553162028201626 78.57406768368715 -151.94716672835614
5316068390216812544 127.11098189839146 -56.22509395748205 18.157692695573992 0.5693751 0.14034286 179.62435160811475 -60.25092404589061 79.63427162196864 -149.30879620936764
